chatid1,chatid2,date
29734,25190,1465139427
29735,8503,1465139428
29739,23651,1465139432
29740,21556,1465139433
29742,16294,1465139435
29746,24138,1465139439
29747,17622,1465139440
29751,13415,1465141199
29754,7881,1465141202
29755,11202,1465141203
29756,23538,1465141204
29769,20555,1465143004
29779,22969,1465143014
29791,23975,1465143026
29796,18243,1465143031
29798,18404,1465143033
29799,18158,1465143034
29800,22636,1465143035
29801,16012,1465143036
29813,14885,1465143048
29819,27152,1465143054
29824,24516,1465143059
29829,15934,1465143064
29861,12662,1465146602
29864,20917,1465146605
29866,15864,1465146607
29868,22111,1465146609
29871,27324,1465146612
29872,9408,1465146613
29875,22475,1465146616
29878,22000,1465146619
29883,7648,1465146624
29886,16221,1465146627
29888,22539,1465146629
29892,18990,1465146633
29894,27448,1465146635
29900,27173,1465146641
29907,21064,1465146648
29913,16734,1465146654
29917,26121,1465146658
29920,14474,1465146661
29923,23878,1465146664
29927,26551,1465146668
29929,25483,1465146670
29930,17402,1465146671
29934,11030,1465146675
29944,7440,1465146685
29945,29923,1465146686
29947,9205,1465146688
29950,6935,1465146691
29954,16031,1465146695
29960,23768,1465146701
29976,21968,1465148400
29978,16760,1465148402
29993,17248,1465148417
29994,23548,1465148418
29995,15360,1465148419
29996,8292,1465148420
29998,21357,1465148422
29999,28516,1465148423
30007,8803,1465148431
30011,28606,1465148435
30015,27712,1465148439
30016,22539,1465148440
30017,25106,1465148441
30024,17901,1465148448
30025,23770,1465148449
30028,11192,1465148452
30034,16893,1465148458
30040,23622,1465148464
30044,18916,1465148468
30047,8351,1465148471
30060,16258,1465148484
30061,18599,1465148485
30062,17975,1465148486
30065,16846,1465148489
30079,7558,1465150199
30081,14402,1465150201
30083,23975,1465150203
30084,9415,1465150204
30086,18606,1465150206
30089,21202,1465150209
30096,16155,1465150216
30103,29570,1465150223
30107,30049,1465150227
30113,14051,1465150233
30116,20636,1465150236
30126,29261,1465152003
30129,16121,1465152006
30133,18650,1465152010
30136,21994,1465152013
30149,30128,1465152026
30155,17279,1465152032
30156,26895,1465152033
30158,26286,1465152035
30161,10647,1465152038
30165,19706,1465152042
30184,16263,1465153810
30185,22959,1465153811
30206,27281,1465155607
30209,26691,1465155610
30211,29184,1465155612
30230,12145,1465155631
30231,24892,1465155632
30240,19381,1465155641
30246,24695,1465155647
30249,10415,1465155650
30252,14022,1465155653
30253,23718,1465155654
30255,27657,1465155656
30267,24359,1465157400
30268,27451,1465157401
30271,26985,1465157404
30278,19167,1465157411
30289,27733,1465157422
30293,9288,1465157426
30299,28662,1465157432
30306,23951,1465157439
30322,12767,1465159207
30323,18139,1465159208
30329,10227,1465159214
30339,29757,1465159224
30344,26649,1465159229
30348,14408,1465159233
30349,29738,1465159234
30350,9174,1465159235
30351,13643,1465159236
30360,14956,1465159245
30373,21844,1465159258
30376,29497,1465159261
30382,28573,1465159267
30383,30183,1465159268
30396,15056,1465159281
30401,26639,1465159286
30403,29551,1465159288
30427,15233,1465161009
30428,25838,1465161010
30430,8657,1465161012
30436,18525,1465161018
30442,27874,1465161024
30450,16412,1465162799
30452,11560,1465162801
30457,9963,1465162806
30461,22556,1465162810
30463,15645,1465162812
30466,21521,1465162815
30468,20322,1465162817
30477,10401,1465162826
30482,6812,1465162831
30485,7966,1465162834
30489,16922,1465162838
30497,18609,1465162846
30499,26626,1465162848
30502,10631,1465162851
30504,20874,1465162853
30515,20520,1465162864
30518,14102,1465162867
30525,21892,1465162874
30532,12447,1465162881
30534,11420,1465162883
30536,21825,1465162885
30540,24294,1465162889
30542,13359,1465162891
30552,23172,1465164600
30555,19216,1465164603
30556,14979,1465164604
30557,20210,1465164605
30561,20644,1465164609
30569,29043,1465164617
30574,29264,1465164622
30584,7295,1465166400
30586,23253,1465166402
30589,11617,1465166405
30591,22909,1465166407
30593,8095,1465166409
30594,9316,1465166410
30611,26341,1465166427
30612,25060,1465166428
30616,21103,1465166432
30625,17590,1465166441
30629,13986,1465166445
30637,29548,1465166453
30641,25629,1465166457
30642,24586,1465166458
30646,26107,1465166462
30649,28235,1465166465
30650,22595,1465166466
30660,7612,1465168199
30661,28542,1465168200
30668,8767,1465168207
30671,26874,1465168210
30692,30518,1465170006
30701,28792,1465171801
30702,8891,1465171802
30704,22969,1465171804
30706,18018,1465171806
30712,8596,1465171812
30719,10482,1465171819
30722,6985,1465171822
30728,15870,1465171828
30735,8241,1465171835
30737,28628,1465171837
30739,22204,1465171839
30743,29990,1465171843
30744,8835,1465171844
30747,8998,1465171847
30748,23906,1465171848
30755,21451,1465173602
30758,27122,1465173605
30775,13711,1465175404
30780,18286,1465175409
30785,8954,1465175414
30790,23822,1465175419
30791,29639,1465175420
30802,28606,1465175431
30806,27797,1465175435
30809,22036,1465175438
30815,30647,1465175444
30820,26347,1465175449
30827,23809,1465175456
30835,19191,1465175464
30844,13295,1465175473
30846,20573,1465175475
30873,12359,1465175502
30885,28000,1465177204
30890,22552,1465177209
30891,10390,1465177210
30892,18671,1465177211
30897,9558,1465177216
30905,20874,1465177224
30906,18833,1465177225
30915,21582,1465177234
30917,25750,1465177236
30920,15310,1465177239
30933,27434,1465177252
30935,15302,1465177254
30936,26957,1465177255
30938,27061,1465177257
30951,19919,1465178999
30959,20467,1465179007
30963,18012,1465179011
30965,26927,1465179013
30978,30851,1465180799
30981,24246,1465180802
31001,16792,1465180822
31002,29689,1465180823
31006,26711,1465180827
31009,26183,1465180830
31022,10980,1465182602
31024,30644,1465182604
31028,8904,1465182608
31036,8497,1465182616
31047,15844,1465182627
31055,27598,1465182635
31057,20093,1465182637
31060,25201,1465182640
31064,13711,1465182644
31070,13701,1465182650
31073,27858,1465182653
31074,27467,1465182654
31081,12125,1465182661
31090,14139,1465184400
31099,29003,1465184409
31101,9027,1465184411
31104,26195,1465184414
31111,28779,1465184421
31113,27514,1465184423
31117,14434,1465184427
31132,21229,1465186203
31133,29002,1465186204
31136,21409,1465186207
31150,10106,1465186221
31155,20049,1465186226
31157,19981,1465186228
31158,9152,1465186229
31160,8453,1465186231
31161,22065,1465186232
31163,17417,1465186234
31174,28391,1465187999
31179,13519,1465188004
31180,15062,1465188005
31185,29008,1465188010
31187,19814,1465188012
31192,23760,1465188017
31195,28213,1465188020
31201,30015,1465188026
31206,22724,1465188031
31230,12825,1465188055
31233,23675,1465188058
31242,13669,1465188067
31245,14671,1465188070
31251,14631,1465188076
31252,19844,1465188077
31253,25984,1465188078
31260,27933,1465188085
31267,11603,1465188092
31282,14867,1465189807
31287,27637,1465189812
31290,12248,1465189815
31301,26933,1465189826
31304,14609,1465189829
31315,19868,1465189840
31316,17740,1465189841
31319,28779,1465189844
31325,10765,1465189850
31334,22921,1465189859
31335,26257,1465189860
31338,29490,1465189863
31340,16974,1465189865
31341,8817,1465189866
31343,12744,1465189868
31348,25845,1465189873
31349,16067,1465189874
31359,22136,1465189884
31361,29225,1465189886
31365,22066,1465189890
31370,17095,1465189895
31376,24811,1465189901
31380,7159,1465189905
31407,14085,1465191618
31409,30393,1465191620
31413,28392,1465191624
31428,21856,1465191639
31438,7578,1465193400
31439,20984,1465193401
31443,28896,1465193405
31445,23135,1465193407
31448,25014,1465193410
31461,22038,1465193423
31465,24942,1465193427
31467,21700,1465193429
31469,28729,1465193431
31471,21461,1465193433
31473,26584,1465193435
31482,29548,1465193444
31483,23665,1465193445
31487,16079,1465193449
31488,31443,1465193450
31494,9975,1465193456
31501,9932,1465193463
31502,15629,1465193464
31505,23561,1465193467
31506,25918,1465193468
31513,21140,1465193475
31523,6988,1465195203
31524,9927,1465195204
31525,26448,1465195205
31526,7395,1465195206
31528,23373,1465195208
31530,19753,1465195210
31535,17745,1465195215
31544,23423,1465195224
31550,15657,1465195230
31551,31097,1465195231
31552,20156,1465195232
31555,18494,1465195235
31559,24499,1465195239
31569,30611,1465197000
31571,15677,1465197002
31574,23651,1465197005
31577,28847,1465197008
31579,11488,1465197010
31581,10830,1465197012
31582,26840,1465197013
31588,26310,1465197019
31593,21088,1465197024
31594,19399,1465197025
31596,18417,1465197027
31597,20043,1465197028
31599,24210,1465197030
31604,25601,1465197035
31608,26912,1465197039
31610,26664,1465197041
31612,22077,1465197043
31615,30710,1465197046
31616,22988,1465197047
31617,24794,1465197048
31621,30740,1465197052
31639,26636,1465198801
31641,26136,1465198803
31644,24505,1465198806
31645,29301,1465198807
31651,22137,1465198813
31660,20502,1465200599
31663,23475,1465200602
31664,9807,1465200603
31670,30218,1465200609
31681,28878,1465200620
31686,21943,1465200625
31698,17556,1465202401
31703,18088,1465202406
31705,21159,1465202408
31710,22213,1465202413
31711,28325,1465202414
31725,17598,1465204199
31731,29816,1465204205
31735,28665,1465204209
31741,14832,1465204215
31755,21636,1465204229
31756,9994,1465204230
31757,10900,1465204231
31760,30776,1465204234
31773,14872,1465204247
31777,15226,1465204251
31778,13336,1465204252
31783,17751,1465204257
31784,10449,1465204258
31813,18363,1465206001
31816,9847,1465206004
31817,12275,1465206005
31819,9599,1465206007
31824,18942,1465206012
31830,22585,1465206018
31831,16476,1465206019
31837,25483,1465206025
31842,26612,1465206030
31845,31114,1465206033
31847,18402,1465206035
31849,21689,1465206037
31854,30999,1465206042
31855,10088,1465206043
31873,29517,1465206061
31879,31773,1465206067
31885,13727,1465206073
31887,29533,1465206075
31899,29850,1465207803
31901,27879,1465207805
31912,22912,1465209603
31914,21279,1465209605
31915,24342,1465209606
31920,23811,1465209611
31921,21636,1465209612
31932,23071,1465209623
31936,18435,1465209627
31946,30228,1465209637
31948,15643,1465209639
31952,18522,1465209643
31953,31180,1465209644
31957,20638,1465209648
31961,18622,1465209652
31964,6988,1465209655
31967,16196,1465209658
31971,14265,1465209662
31987,31203,1465209678
31989,17497,1465209680
32004,31625,1465211406
32008,7196,1465211410
32016,11139,1465211418
32020,12796,1465211422
32024,28901,1465211426
32027,22988,1465211429
32034,13671,1465211436
32038,14560,1465211440
32042,17058,1465211444
32049,27918,1465211451
32063,28535,1465213200
32067,26178,1465213204
32076,24275,1465213213
32078,17172,1465213215
32085,13355,1465213222
32086,10630,1465213223
32109,18238,1465214999
32110,28544,1465215000
32111,24575,1465215001
32112,14760,1465215002
32121,25347,1465215011
32130,12564,1465215020
32133,20750,1465215023
32139,14270,1465215029
32146,22327,1465215036
32163,29391,1465215053
32165,22119,1465215055
32167,29174,1465215057
32169,7872,1465215059
32173,29979,1465215063
32177,31532,1465215067
32178,21796,1465215068
32181,31649,1465215071
32183,11044,1465215073
32203,13728,1465216805
32205,27605,1465216807
32210,21826,1465216812
32217,18940,1465216819
32227,26244,1465216829
32229,32063,1465216831
32230,19298,1465216832
32233,18022,1465216835
32250,18783,1465216852
32258,16297,1465216860
32262,19381,1465216864
32273,19044,1465216875
32280,10594,1465216882
32284,15488,1465216886
32288,11254,1465216890
32293,27781,1465216895
32302,12554,1465216904
32319,10847,1465218605
32339,20606,1465218625
32342,16336,1465218628
32343,28680,1465218629
32344,14715,1465218630
32349,7394,1465218635
32352,9022,1465218638
32360,30605,1465218646
32369,32116,1465218655
32374,28078,1465218660
32377,20489,1465218663
32381,18887,1465218667
32384,17677,1465218670
32388,26638,1465218674
32389,27725,1465218675
32392,18352,1465218678
32396,30319,1465218682
32397,11645,1465218683
32403,18640,1465218689
32424,8146,1465220402
32442,7925,1465220420
32446,25181,1465220424
32450,31838,1465220428
32453,31883,1465220431
32456,24442,1465220434
32459,12126,1465220437
32461,8470,1465220439
32468,24041,1465220446
32474,9922,1465220452
32483,32163,1465220461
32487,12420,1465220465
32508,15591,1465220486
32509,14743,1465220487
32511,26724,1465220489
32513,23365,1465220491
32514,15303,1465220492
32515,22850,1465220493
32519,23265,1465220497
32531,31121,1465222199
32534,25323,1465222202
32538,27836,1465222206
32540,26680,1465222208
32543,16418,1465222211
32544,25890,1465222212
32549,31716,1465222217
32560,32440,1465222228
32563,30386,1465222231
32565,14536,1465222233
32566,15439,1465222234
32572,12273,1465222240
32575,9043,1465222243
32578,32234,1465222246
32586,8828,1465222254
32587,16444,1465222255
32591,21871,1465222259
32609,24645,1465222277
32620,26307,1465222288
32621,27224,1465222289
32622,8773,1465222290
32623,20144,1465222291
32625,17577,1465222293
32628,29683,1465222296
32652,11431,1465224003
32656,23748,1465224007
32658,13227,1465224009
32659,28533,1465224010
32660,8065,1465224011
32680,9389,1465224031
32684,24491,1465224035
32685,7041,1465224036
32691,30269,1465224042
32702,15701,1465225804
32704,9698,1465225806
32710,20754,1465225812
32713,27169,1465225815
32714,22594,1465225816
32717,7848,1465225819
32718,11294,1465225820
32723,18412,1465225825
32735,12973,1465227602
32744,17784,1465227611
32754,25279,1465227621
32756,30551,1465227623
32765,20828,1465227632
32790,14920,1465227657
32793,31054,1465227660
32812,29486,1465227679
32829,8817,1465229402
32834,9942,1465229407
32837,9475,1465229410
32842,16206,1465229415
32847,8488,1465229420
32850,13394,1465229423
32852,31288,1465229425
32856,11449,1465229429
32864,28207,1465231200
32883,13494,1465231219
32893,31926,1465231229
32895,22455,1465231231
32905,23835,1465231241
32910,30925,1465231246
32913,32123,1465231249
32919,13484,1465231255
32928,16158,1465231264
32935,28727,1465231271
32950,7894,1465231286
32955,20535,1465231291
32959,28769,1465231295
32961,22683,1465231297
32971,23564,1465233005
32974,20052,1465233008
32977,19995,1465233011
32985,17252,1465233019
32986,28535,1465233020
32997,14922,1465233031
32999,25211,1465233033
33002,8362,1465233036
33013,8399,1465233047
